transaction_id,customer_id,transaction_date,amount,merchant_category,transaction_type,location,is_fraud
3875,1347,2022-12-11,4250.07,Healthcare,Credit,Chennai,0
3876,4515,2022-04-22,4030.78,Retail,Debit,Chennai,0
3877,2553,2023-02-03,4331.04,Healthcare,Transfer,Chennai,0
3878,3696,2022-10-26,3967.5,Retail,Credit,Hyderabad,0
3879,1742,2023-03-27,735.92,Entertainment,Credit,Chennai,0
3880,3290,2022-04-29,2132.14,Electronics,Credit,Bangalore,0
3881,3035,2022-06-04,690.48,Healthcare,Debit,Hyderabad,0
3882,2464,2023-09-01,2155.64,Retail,Debit,Hyderabad,0
3883,2999,2022-06-13,465.13,Travel,Credit,Chennai,0
3884,2529,2023-08-31,4106.47,Food,Transfer,Mumbai,0
3885,3280,2022-08-26,1511.21,Retail,Debit,Chennai,0
3886,4239,2022-07-08,2961.94,Entertainment,Credit,Chennai,0
3887,2899,2023-06-08,704.93,Entertainment,Credit,Chennai,0
3888,3053,2022-02-24,514.71,Healthcare,Credit,Bangalore,0
3889,1985,2023-09-28,1107.36,Healthcare,Credit,Mumbai,0
3890,2776,2022-03-16,2109.73,Retail,Transfer,Bangalore,0
3891,2947,2022-10-30,3189.7,Healthcare,Credit,Mumbai,0
3892,2017,2023-10-17,1126.82,Retail,Credit,Bangalore,1
3893,2286,2023-09-18,1768.08,Entertainment,Credit,Hyderabad,0
3894,3711,2022-06-28,2138.15,Travel,Credit,Hyderabad,0
3895,3146,2022-01-28,2879.19,Retail,Debit,Chennai,0
3896,1124,2022-10-15,4795.3,Healthcare,Debit,Delhi,0
3897,1690,2023-01-03,4247.73,Travel,Transfer,Delhi,0
3898,3022,2023-06-07,2151.59,Healthcare,Debit,Mumbai,0
3899,4488,2023-11-24,3121.81,Food,Credit,Mumbai,0
3900,2340,2023-08-12,2552.62,Retail,Transfer,Bangalore,0
3901,1780,2023-04-11,2029.6,Entertainment,Debit,Mumbai,0
3902,1347,2022-02-02,970.25,Retail,Debit,Bangalore,0
3903,2711,2022-03-21,2957.95,Healthcare,Transfer,Hyderabad,0
3904,4322,2022-01-23,1115.16,Healthcare,Credit,Hyderabad,0
3905,4512,2023-11-28,3971.25,Healthcare,Debit,Hyderabad,0
3906,1953,2022-06-10,1274.94,Electronics,Transfer,Mumbai,0
3907,2617,2023-03-13,2377.37,Travel,Transfer,Mumbai,0
3908,1698,2022-01-29,3259.82,Food,Debit,Chennai,0
3909,2990,2022-04-12,3440.81,Food,Transfer,Chennai,0
3910,4799,2023-08-14,1687.66,Entertainment,Debit,Delhi,0
3911,4330,2022-09-14,2901.24,Food,Transfer,Chennai,0
3912,1522,2022-11-23,2570.93,Travel,Transfer,Mumbai,0
3913,1650,2023-05-16,3957.54,Retail,Transfer,Chennai,0
3914,2781,2022-04-03,24.94,Electronics,Credit,Mumbai,0
3915,2112,2022-11-05,1896.61,Healthcare,Transfer,Bangalore,0
3916,1870,2023-04-06,4181.43,Food,Debit,Hyderabad,0
3917,2186,2023-07-28,673.45,Retail,Credit,Bangalore,0
3918,1757,2022-01-02,3487.37,Travel,Transfer,Delhi,0
3919,1389,2023-08-05,1666.06,Healthcare,Credit,Mumbai,0
3920,4931,2022-12-21,4785.52,Travel,Transfer,Bangalore,0
3921,3171,2023-07-26,4826.05,Entertainment,Transfer,Mumbai,0
3922,2995,2023-01-18,3186.57,Electronics,Credit,Mumbai,0
3923,2184,2022-03-22,507.82,Entertainment,Transfer,Chennai,0
3924,1804,2023-04-20,2973.77,Entertainment,Debit,Bangalore,0
3925,3507,2023-05-25,1415.65,Travel,Debit,Delhi,0
3926,2641,2022-01-27,1269.64,Healthcare,Credit,Mumbai,0
3927,4369,2022-03-03,1283.95,Retail,Transfer,Chennai,0
3928,1792,2023-08-08,146.38,Travel,Transfer,Delhi,0
3929,2445,2022-12-20,3380.79,Healthcare,Transfer,Bangalore,0
3930,4988,2023-04-10,3635.35,Travel,Credit,Hyderabad,0
3931,2943,2023-11-14,943.18,Electronics,Credit,Chennai,0
3932,2067,2023-02-25,4398.9,Healthcare,Debit,Chennai,0
3933,1878,2023-03-16,3545.75,Healthcare,Transfer,Chennai,0
3934,1943,2022-01-12,4478.22,Entertainment,Debit,Hyderabad,0
3935,1205,2022-07-06,577.05,Healthcare,Transfer,Bangalore,0
3936,3935,2023-11-08,4746.35,Electronics,Transfer,Delhi,1
3937,4863,2022-02-18,3156.85,Travel,Debit,Delhi,0
3938,2678,2022-04-03,4733.09,Retail,Transfer,Mumbai,0
3939,3884,2023-02-24,4572.81,Retail,Debit,Hyderabad,0
3940,2819,2022-10-27,1023.46,Retail,Debit,Delhi,0
3941,4262,2022-12-12,796.1,Entertainment,Transfer,Chennai,0
3942,2696,2022-11-09,2002.46,Food,Transfer,Bangalore,0
3943,4241,2022-04-03,2612.54,Food,Credit,Mumbai,0
3944,3165,2022-08-12,998.23,Travel,Credit,Hyderabad,0
3945,3857,2023-01-29,1314.2,Travel,Credit,Bangalore,1
3946,1122,2022-05-22,207.87,Retail,Credit,Bangalore,0
3947,1155,2022-12-11,4686.82,Entertainment,Transfer,Bangalore,0
3948,4631,2023-10-24,2018.2,Retail,Debit,Bangalore,0
3949,3689,2023-07-17,489.03,Travel,Transfer,Bangalore,0
3950,1818,2022-01-31,1373.75,Retail,Transfer,Delhi,0
3951,4021,2023-07-20,3880.76,Entertainment,Debit,Mumbai,0
3952,1261,2023-09-23,748.31,Retail,Credit,Mumbai,0
3953,1880,2022-04-13,697.67,Electronics,Credit,Bangalore,1
3954,4800,2022-04-19,4784.98,Retail,Credit,Delhi,0
3955,1463,2023-09-17,3055.99,Travel,Transfer,Mumbai,0
3956,4743,2022-01-18,4051.75,Retail,Debit,Hyderabad,0
3957,1770,2023-10-21,18.6,Food,Debit,Delhi,0
3958,4334,2022-11-27,2802.57,Food,Transfer,Bangalore,0
3959,3792,2023-07-11,1267.57,Travel,Debit,Hyderabad,0
3960,3541,2022-02-02,2190.35,Food,Credit,Hyderabad,0
3961,1918,2022-07-17,1859.5,Healthcare,Transfer,Chennai,0
3962,4123,2023-10-18,4975.86,Healthcare,Credit,Delhi,0
3963,2341,2023-02-15,1290.72,Food,Transfer,Delhi,0
3964,4358,2022-04-03,1452.35,Electronics,Transfer,Mumbai,0
3965,2320,2023-05-15,160.87,Retail,Transfer,Chennai,0
3966,4812,2023-11-23,1637.57,Retail,Transfer,Chennai,0
3967,1778,2022-10-05,2577.37,Retail,Debit,Bangalore,0
3968,4260,2022-09-21,4086.33,Travel,Debit,Mumbai,0
3969,4154,2023-06-04,1534.16,Healthcare,Transfer,Chennai,0
3970,3013,2022-11-05,1717.41,Travel,Transfer,Hyderabad,0
3971,2835,2022-08-25,1334.62,Entertainment,Credit,Hyderabad,0
3972,2697,2023-04-24,4461.18,Travel,Transfer,Hyderabad,0
3973,1948,2023-08-18,853.11,Retail,Debit,Hyderabad,1
3974,4906,2022-03-06,3907.95,Healthcare,Credit,Chennai,0
3975,2256,2022-04-30,535.52,Retail,Transfer,Chennai,0
3976,3338,2022-02-17,4304.8,Retail,Credit,Chennai,0
3977,2102,2022-05-03,1692.09,Healthcare,Debit,Mumbai,0
3978,3573,2022-03-26,4443.45,Entertainment,Transfer,Mumbai,0
3979,3704,2023-12-19,793.25,Retail,Transfer,Chennai,0
3980,2020,2023-04-04,2689.47,Healthcare,Transfer,Chennai,0
3981,4896,2022-09-03,3668.18,Electronics,Debit,Mumbai,0
3982,3545,2023-07-04,4992.1,Food,Credit,Mumbai,0
3983,4638,2022-02-18,4356.05,Entertainment,Credit,Bangalore,0
3984,3121,2023-12-18,2551.0,Entertainment,Credit,Chennai,0
3985,3458,2022-10-07,3577.79,Electronics,Credit,Chennai,0
3986,1795,2022-02-21,897.94,Electronics,Debit,Chennai,0
3987,3863,2023-01-14,1692.92,Food,Credit,Delhi,0
3988,4075,2023-07-09,4167.78,Retail,Debit,Chennai,0
3989,4889,2023-08-20,2155.88,Healthcare,Debit,Chennai,0
3990,4707,2022-11-02,4516.86,Travel,Transfer,Bangalore,0
3991,3163,2022-02-11,1313.84,Electronics,Credit,Bangalore,0
3992,4232,2022-08-26,847.87,Travel,Debit,Chennai,0
3993,4582,2023-06-10,2733.7,Entertainment,Credit,Chennai,0
3994,3667,2023-03-15,221.18,Retail,Transfer,Delhi,0
3995,1294,2022-06-03,3776.72,Retail,Credit,Delhi,0
3996,1529,2023-07-04,2350.76,Electronics,Debit,Hyderabad,0
3997,1215,2023-05-31,4769.83,Electronics,Transfer,Delhi,0
3998,4130,2023-10-30,4536.18,Entertainment,Debit,Bangalore,0
3999,4551,2022-01-22,1176.23,Healthcare,Transfer,Chennai,0
4000,1182,2022-04-22,875.94,Electronics,Credit,Bangalore,0
4001,2105,2023-05-06,2057.13,Travel,Credit,Chennai,0
4002,2065,2023-02-20,3569.75,Electronics,Debit,Bangalore,0
4003,2181,2022-10-02,4006.12,Electronics,Credit,Mumbai,0
4004,2597,2022-06-02,4765.34,Electronics,Credit,Hyderabad,0
4005,1634,2022-05-07,322.51,Healthcare,Credit,Chennai,0
4006,1214,2023-08-01,1660.69,Retail,Debit,Chennai,0
4007,1609,2022-12-02,980.75,Travel,Transfer,Delhi,0
4008,1600,2022-11-07,3004.09,Entertainment,Transfer,Hyderabad,0
4009,3244,2022-03-29,2595.04,Travel,Credit,Delhi,0
4010,3953,2023-06-02,2700.57,Retail,Transfer,Bangalore,0
4011,4805,2022-04-15,560.16,Electronics,Transfer,Hyderabad,0
4012,3495,2022-08-21,4463.72,Electronics,Debit,Chennai,0
4013,2120,2023-11-30,4355.28,Travel,Transfer,Delhi,0
4014,1012,2023-12-10,4970.49,Healthcare,Transfer,Chennai,0
4015,4698,2022-11-19,116.62,Entertainment,Debit,Delhi,0
4016,4668,2023-10-26,2847.74,Food,Debit,Chennai,0
4017,2210,2022-03-02,3971.32,Travel,Transfer,Hyderabad,0
4018,3296,2023-01-19,3409.14,Food,Transfer,Delhi,0
4019,2856,2023-01-01,4543.46,Entertainment,Transfer,Hyderabad,0
4020,4998,2023-01-30,1433.28,Entertainment,Transfer,Mumbai,0
4021,2700,2023-12-29,2704.29,Food,Transfer,Delhi,0
4022,4932,2023-07-08,3798.5,Food,Debit,Bangalore,0
4023,1542,2022-07-09,1337.01,Electronics,Transfer,Mumbai,0
4024,1402,2022-09-17,628.25,Electronics,Debit,Delhi,0
4025,2311,2022-01-08,4979.18,Food,Debit,Chennai,0
4026,1077,2022-12-16,50.76,Retail,Debit,Delhi,0
4027,1363,2022-10-06,2702.66,Entertainment,Credit,Delhi,0
4028,3589,2023-03-09,1997.87,Electronics,Debit,Hyderabad,0
4029,2636,2022-11-27,193.25,Food,Debit,Bangalore,0
4030,1038,2022-08-28,4785.23,Healthcare,Credit,Delhi,0
4031,1096,2023-09-28,1015.95,Electronics,Transfer,Mumbai,0
4032,3820,2022-06-18,2595.83,Food,Credit,Bangalore,0
4033,4664,2023-08-25,1511.0,Healthcare,Debit,Hyderabad,0
4034,4911,2023-11-09,80.73,Entertainment,Debit,Hyderabad,0
4035,2659,2022-03-08,4740.74,Food,Debit,Delhi,0
4036,3478,2023-08-16,4845.55,Travel,Credit,Bangalore,0
4037,3354,2023-11-16,4850.4,Electronics,Credit,Chennai,0
4038,1926,2023-06-02,2699.66,Electronics,Transfer,Hyderabad,0
4039,2745,2023-08-15,4855.89,Electronics,Debit,Chennai,0
4040,2015,2023-01-29,3326.12,Travel,Transfer,Hyderabad,0
4041,2454,2023-04-07,3138.81,Healthcare,Transfer,Hyderabad,0
4042,3594,2022-07-27,779.54,Healthcare,Transfer,Chennai,0
4043,3350,2023-11-02,1878.42,Food,Credit,Chennai,0
4044,2505,2023-05-28,953.34,Healthcare,Debit,Mumbai,0
4045,2652,2023-11-21,1506.22,Retail,Debit,Bangalore,0
4046,3809,2022-01-16,2848.29,Electronics,Debit,Chennai,0
4047,3457,2022-04-02,863.86,Retail,Credit,Bangalore,0
4048,1316,2022-07-23,4495.98,Entertainment,Debit,Bangalore,0
4049,3800,2022-06-29,3107.05,Entertainment,Transfer,Chennai,0
4050,1405,2023-07-08,3568.73,Entertainment,Debit,Mumbai,0
4051,1468,2023-11-30,4484.93,Travel,Transfer,Chennai,0
4052,3434,2022-01-25,87.87,Travel,Credit,Mumbai,0
4053,2552,2023-12-25,1481.2,Food,Transfer,Bangalore,0
4054,4410,2023-05-31,3973.09,Entertainment,Credit,Mumbai,0
4055,1777,2023-07-22,121.5,Entertainment,Transfer,Hyderabad,0
4056,3500,2023-07-11,1454.49,Healthcare,Debit,Hyderabad,0
4057,3205,2022-08-23,3044.9,Healthcare,Transfer,Mumbai,0
4058,4274,2023-07-18,2052.9,Entertainment,Debit,Hyderabad,0
4059,4825,2022-09-18,4593.25,Retail,Debit,Delhi,0
4060,3951,2022-06-30,751.78,Retail,Transfer,Bangalore,0
4061,3055,2023-04-12,1561.1,Travel,Transfer,Mumbai,0
4062,4914,2022-10-01,212.25,Travel,Debit,Delhi,0
4063,4203,2023-09-03,3249.6,Healthcare,Credit,Mumbai,0
4064,2919,2022-06-24,262.3,Retail,Debit,Mumbai,0
4065,1852,2023-02-02,290.94,Retail,Transfer,Chennai,0
4066,2401,2022-12-13,2806.84,Entertainment,Transfer,Delhi,0
4067,3557,2023-01-17,1235.54,Travel,Credit,Hyderabad,0
4068,2737,2023-08-28,189.55,Entertainment,Transfer,Delhi,0
4069,2440,2023-10-18,1913.81,Entertainment,Debit,Delhi,0
4070,4267,2023-09-04,1371.61,Entertainment,Credit,Bangalore,0
4071,1485,2023-09-13,4728.03,Healthcare,Debit,Mumbai,0
4072,4775,2022-07-20,2598.4,Food,Credit,Mumbai,0
4073,2454,2022-07-28,3870.47,Healthcare,Transfer,Mumbai,0
4074,4896,2022-08-01,897.19,Entertainment,Credit,Hyderabad,0
4075,4172,2023-01-20,609.62,Travel,Transfer,Chennai,0
4076,3142,2022-08-03,33.14,Retail,Credit,Bangalore,0
4077,4232,2023-04-10,4838.91,Healthcare,Transfer,Hyderabad,0
4078,4911,2023-06-28,4179.22,Travel,Transfer,Hyderabad,0
4079,1371,2023-01-26,2568.73,Retail,Credit,Hyderabad,0
4080,3821,2023-11-28,3734.27,Retail,Debit,Bangalore,0
4081,4625,2022-07-11,2356.52,Retail,Debit,Mumbai,0
4082,3466,2023-03-09,4334.85,Travel,Debit,Bangalore,0
4083,4244,2023-04-15,3570.35,Healthcare,Transfer,Chennai,1
4084,3197,2022-10-28,146.33,Travel,Credit,Mumbai,0
4085,4082,2023-11-19,121.28,Electronics,Debit,Bangalore,0
4086,4646,2023-07-22,261.69,Healthcare,Credit,Bangalore,0
4087,1939,2023-11-27,3692.11,Travel,Transfer,Hyderabad,0
4088,1360,2023-05-04,3724.28,Healthcare,Credit,Hyderabad,0
4089,3013,2022-11-17,506.01,Retail,Credit,Chennai,0
4090,2587,2023-03-17,2358.63,Retail,Transfer,Hyderabad,0
4091,4173,2022-08-04,4765.52,Travel,Debit,Chennai,0
4092,3348,2022-10-24,4785.14,Travel,Credit,Delhi,0
4093,4710,2023-06-18,4600.05,Food,Debit,Delhi,0
4094,3990,2023-12-04,4698.95,Food,Transfer,Delhi,0
4095,3495,2022-07-07,2637.95,Retail,Debit,Hyderabad,0
4096,3039,2023-10-07,2671.4,Travel,Credit,Delhi,0
4097,4241,2022-09-05,4065.0,Retail,Transfer,Delhi,0
4098,4045,2023-12-10,2588.97,Electronics,Debit,Bangalore,0
4099,4013,2023-02-05,2784.15,Electronics,Credit,Hyderabad,0
4100,4128,2022-12-23,2913.05,Travel,Credit,Delhi,0
4101,1010,2023-07-02,4264.48,Electronics,Credit,Bangalore,0
4102,1377,2023-01-21,3472.0,Travel,Debit,Chennai,0
4103,2924,2022-01-15,655.48,Retail,Credit,Hyderabad,0
4104,3992,2022-10-30,1559.38,Travel,Debit,Mumbai,0
4105,3008,2022-07-03,380.81,Travel,Transfer,Delhi,0
4106,2777,2022-07-19,4772.2,Healthcare,Debit,Bangalore,0
4107,1414,2023-04-21,4248.65,Healthcare,Transfer,Hyderabad,0
4108,1908,2022-12-02,2212.97,Travel,Debit,Bangalore,0
4109,2115,2023-07-25,31.78,Healthcare,Debit,Bangalore,0
4110,1650,2023-01-15,396.98,Healthcare,Debit,Delhi,0
4111,2998,2023-04-18,1758.03,Electronics,Transfer,Delhi,0
4112,1915,2022-08-14,815.28,Retail,Credit,Mumbai,0
4113,2737,2023-08-09,2478.22,Healthcare,Transfer,Hyderabad,0
4114,1969,2023-03-10,4382.33,Electronics,Debit,Hyderabad,0
4115,2403,2023-11-24,2994.39,Entertainment,Transfer,Bangalore,0
4116,2885,2023-11-15,998.38,Entertainment,Debit,Chennai,0
4117,4486,2022-06-07,3558.69,Entertainment,Credit,Mumbai,0
4118,3604,2022-09-05,2125.5,Travel,Transfer,Bangalore,0
4119,2435,2023-04-05,252.89,Travel,Credit,Mumbai,0
4120,2235,2023-05-18,3584.53,Retail,Debit,Bangalore,0
4121,4483,2023-10-16,1693.26,Entertainment,Transfer,Mumbai,1
4122,1768,2023-01-15,3867.08,Electronics,Debit,Chennai,1
4123,2161,2022-09-19,3202.22,Food,Debit,Delhi,0
4124,4234,2023-09-26,2604.46,Entertainment,Transfer,Hyderabad,0
4125,1934,2022-11-08,637.87,Electronics,Credit,Hyderabad,0
4126,3167,2022-09-25,1817.3,Electronics,Debit,Chennai,0
4127,1823,2023-02-18,2571.0,Entertainment,Debit,Delhi,0
4128,3277,2022-11-04,661.86,Travel,Debit,Hyderabad,1
4129,3234,2023-01-26,1816.72,Travel,Debit,Hyderabad,0
4130,1705,2022-12-08,3840.36,Entertainment,Credit,Bangalore,0
4131,2414,2023-09-01,1314.89,Entertainment,Transfer,Bangalore,0
4132,4281,2023-04-17,2896.21,Entertainment,Credit,Bangalore,0
4133,1028,2022-02-28,426.95,Healthcare,Debit,Chennai,0
4134,2383,2022-12-08,1953.67,Retail,Transfer,Chennai,0
4135,2262,2022-03-13,2699.98,Healthcare,Credit,Chennai,0
4136,1737,2023-06-03,2296.79,Food,Debit,Delhi,0
4137,3688,2022-08-28,959.08,Electronics,Credit,Chennai,0
4138,2427,2022-05-03,1699.86,Healthcare,Credit,Mumbai,0
4139,1087,2023-12-30,2042.94,Electronics,Debit,Hyderabad,0
4140,2587,2023-05-06,1812.49,Healthcare,Debit,Delhi,0
4141,2992,2022-10-15,4162.16,Entertainment,Debit,Mumbai,0
4142,3725,2022-05-21,4938.15,Electronics,Transfer,Hyderabad,0
4143,3546,2022-12-21,800.23,Healthcare,Debit,Mumbai,0
4144,1552,2022-03-16,1033.7,Retail,Credit,Mumbai,0
4145,4281,2022-03-30,4388.0,Food,Transfer,Delhi,0
4146,1804,2022-10-10,1470.31,Healthcare,Credit,Bangalore,0
4147,2470,2023-11-28,4302.83,Entertainment,Credit,Hyderabad,0
4148,1071,2022-10-11,2348.85,Electronics,Credit,Mumbai,0
4149,3789,2022-06-15,570.41,Electronics,Debit,Mumbai,0
4150,3727,2023-09-09,2796.11,Entertainment,Transfer,Hyderabad,0
4151,2493,2023-08-01,4116.4,Travel,Debit,Bangalore,0
4152,3145,2023-05-09,3972.82,Electronics,Debit,Delhi,0
4153,4529,2022-11-12,1021.0,Healthcare,Credit,Delhi,1
4154,1398,2022-11-05,3156.88,Entertainment,Transfer,Bangalore,0
4155,2587,2023-10-29,2617.95,Travel,Credit,Chennai,0
4156,2047,2022-11-04,3125.65,Electronics,Debit,Mumbai,0
4157,2217,2023-12-02,2590.19,Healthcare,Debit,Mumbai,0
4158,1402,2022-04-13,2443.3,Electronics,Credit,Hyderabad,0
4159,2940,2022-10-19,2283.97,Electronics,Debit,Delhi,0
4160,2736,2023-10-31,1877.92,Retail,Credit,Delhi,0
4161,2948,2023-03-24,355.07,Electronics,Transfer,Delhi,0
4162,2452,2023-07-22,118.27,Travel,Debit,Chennai,0
4163,3145,2023-09-10,3225.69,Electronics,Credit,Bangalore,0
4164,1296,2022-03-17,4790.42,Entertainment,Transfer,Hyderabad,0
4165,3324,2023-10-21,111.7,Electronics,Debit,Mumbai,0
4166,1972,2023-12-20,2381.93,Retail,Debit,Hyderabad,0
4167,2169,2022-01-08,4742.67,Travel,Debit,Chennai,0
4168,4065,2022-07-10,233.68,Electronics,Credit,Mumbai,0
4169,2675,2023-02-07,754.42,Retail,Transfer,Hyderabad,0
4170,1892,2023-11-04,449.94,Travel,Transfer,Hyderabad,0
4171,3290,2022-08-05,3441.16,Travel,Transfer,Chennai,0
4172,1317,2023-07-06,2565.88,Entertainment,Credit,Bangalore,0
4173,3428,2023-01-29,2740.77,Electronics,Transfer,Mumbai,0
4174,3394,2023-10-09,2787.94,Healthcare,Transfer,Chennai,0
4175,4244,2022-07-11,635.2,Travel,Credit,Chennai,0
4176,3320,2022-02-10,1944.35,Electronics,Credit,Bangalore,0
4177,3278,2022-12-06,343.68,Electronics,Credit,Delhi,0
4178,4797,2022-09-13,2672.03,Retail,Transfer,Hyderabad,0
4179,4876,2023-10-02,3211.15,Retail,Debit,Mumbai,0
4180,4826,2023-07-28,2778.53,Electronics,Debit,Hyderabad,0
4181,3397,2023-03-23,559.48,Entertainment,Debit,Delhi,0
4182,3964,2023-01-28,4711.78,Electronics,Credit,Hyderabad,0
4183,1075,2022-01-27,4922.62,Food,Credit,Hyderabad,0
4184,4086,2022-09-08,36.08,Entertainment,Debit,Bangalore,0
4185,2884,2023-03-15,754.83,Retail,Transfer,Bangalore,0
4186,2275,2022-12-14,2367.32,Retail,Transfer,Delhi,0
4187,3048,2022-04-09,2996.84,Electronics,Transfer,Bangalore,0
4188,1039,2023-04-03,4916.48,Retail,Transfer,Mumbai,0
4189,3824,2022-03-11,4654.52,Healthcare,Debit,Bangalore,0
4190,1153,2023-12-12,3090.38,Healthcare,Transfer,Chennai,0
4191,2116,2023-05-18,595.83,Retail,Credit,Chennai,0
4192,2889,2023-02-14,168.2,Electronics,Debit,Mumbai,0
4193,1153,2022-10-02,535.36,Travel,Transfer,Bangalore,0
4194,3769,2023-03-04,4606.04,Electronics,Credit,Delhi,0
4195,1867,2023-03-04,2498.17,Food,Debit,Mumbai,0
4196,2994,2022-04-12,2632.63,Electronics,Credit,Delhi,0
4197,3016,2022-04-09,2044.67,Travel,Debit,Delhi,0
4198,4734,2022-07-01,4204.57,Travel,Transfer,Delhi,0
4199,1671,2022-05-18,4345.8,Entertainment,Transfer,Hyderabad,0
4200,2891,2022-01-16,3505.51,Food,Debit,Chennai,0
4201,3901,2022-09-12,4516.15,Healthcare,Credit,Chennai,0
4202,3078,2023-07-13,3072.74,Healthcare,Transfer,Bangalore,0
4203,3505,2023-10-09,2573.02,Food,Credit,Mumbai,0
4204,1510,2022-02-17,1023.37,Retail,Credit,Bangalore,0
4205,3007,2023-10-30,1079.18,Entertainment,Credit,Chennai,0
4206,4813,2023-09-10,2854.4,Healthcare,Transfer,Mumbai,0
4207,2380,2022-08-15,1797.86,Travel,Debit,Hyderabad,0
4208,1835,2023-04-04,4961.83,Retail,Credit,Bangalore,0
4209,1485,2022-05-12,312.69,Healthcare,Debit,Bangalore,0
4210,1028,2022-02-06,4369.94,Food,Transfer,Delhi,0
4211,2962,2022-10-07,2518.85,Travel,Credit,Hyderabad,0
4212,1374,2023-10-07,2765.85,Food,Credit,Delhi,0
4213,3942,2023-09-02,1632.0,Travel,Debit,Chennai,0
4214,2892,2022-02-20,4413.5,Food,Debit,Chennai,0
4215,4042,2022-10-25,3334.06,Healthcare,Credit,Chennai,0
4216,3314,2023-11-17,4471.14,Healthcare,Transfer,Bangalore,0
4217,3399,2022-04-09,3749.62,Travel,Transfer,Chennai,0
4218,1791,2023-04-02,2756.25,Electronics,Credit,Bangalore,0
4219,4063,2022-12-12,4413.55,Entertainment,Transfer,Delhi,0
4220,3889,2022-10-14,4187.67,Travel,Credit,Hyderabad,0
4221,2574,2022-12-19,2649.91,Travel,Credit,Chennai,0
4222,1071,2023-06-29,438.18,Retail,Credit,Mumbai,0
4223,1078,2022-02-04,70.17,Food,Credit,Mumbai,0
4224,2993,2023-02-06,3609.19,Travel,Transfer,Bangalore,0
4225,2380,2022-05-03,4770.34,Entertainment,Transfer,Bangalore,0
4226,4775,2022-02-10,1574.68,Retail,Transfer,Bangalore,0
4227,4569,2023-09-26,4114.8,Electronics,Debit,Hyderabad,0
4228,2938,2023-01-24,294.45,Healthcare,Credit,Hyderabad,0
4229,3079,2023-07-13,1186.38,Retail,Credit,Delhi,0
4230,3991,2022-11-24,2663.65,Food,Transfer,Mumbai,0
4231,3372,2023-02-09,2813.04,Food,Transfer,Delhi,0
4232,1380,2022-07-21,1706.54,Electronics,Transfer,Mumbai,0
4233,2822,2023-10-09,1189.52,Electronics,Debit,Hyderabad,0
4234,4663,2022-10-26,4463.25,Entertainment,Debit,Hyderabad,0
4235,3854,2023-07-09,3419.42,Food,Credit,Chennai,0
4236,3280,2022-01-30,617.27,Food,Transfer,Mumbai,0
4237,2974,2023-07-10,3495.05,Healthcare,Credit,Delhi,0
4238,1085,2022-04-23,3963.07,Electronics,Credit,Chennai,0
4239,3767,2023-01-13,3019.73,Electronics,Debit,Hyderabad,0
4240,2679,2023-09-29,1003.9,Electronics,Debit,Bangalore,0
4241,1853,2023-12-12,4449.3,Healthcare,Transfer,Mumbai,0
4242,1496,2023-02-26,3495.67,Travel,Debit,Delhi,0
4243,2769,2023-05-20,2628.3,Electronics,Credit,Delhi,0
4244,2134,2023-03-27,3346.43,Travel,Transfer,Bangalore,0
4245,4312,2023-05-24,3394.22,Healthcare,Debit,Chennai,0
4246,4319,2023-12-03,4360.68,Travel,Transfer,Mumbai,0
4247,1060,2022-10-13,829.21,Healthcare,Debit,Chennai,0
4248,1345,2023-11-12,3100.61,Retail,Transfer,Mumbai,0
4249,3405,2022-04-15,2614.38,Retail,Credit,Delhi,0
4250,3060,2023-12-21,159.49,Travel,Transfer,Chennai,0
4251,3965,2022-09-14,4929.6,Food,Debit,Bangalore,0
4252,4438,2023-01-14,815.88,Retail,Debit,Delhi,0
4253,3770,2023-10-19,84.22,Retail,Debit,Delhi,0
4254,4607,2023-07-16,2895.73,Healthcare,Transfer,Mumbai,0
4255,4569,2022-11-05,324.82,Healthcare,Debit,Mumbai,0
4256,2997,2023-10-24,2063.33,Retail,Credit,Hyderabad,0
4257,2268,2023-05-30,3371.99,Entertainment,Credit,Hyderabad,0
4258,3549,2022-05-14,1775.66,Travel,Debit,Delhi,0
4259,1639,2022-07-04,3640.96,Travel,Credit,Mumbai,0
4260,2094,2022-04-19,757.12,Retail,Credit,Chennai,0
4261,1392,2022-02-28,107.52,Travel,Debit,Mumbai,0
4262,2536,2022-01-20,2337.71,Healthcare,Credit,Mumbai,0
4263,3993,2023-02-16,4821.02,Electronics,Transfer,Bangalore,0
4264,4383,2023-12-24,4149.85,Electronics,Debit,Chennai,0
4265,2121,2022-05-28,3809.69,Healthcare,Transfer,Delhi,0
4266,4581,2022-02-13,2064.2,Travel,Debit,Mumbai,0
4267,3210,2022-09-03,116.07,Healthcare,Credit,Bangalore,0
4268,1294,2022-11-14,1399.43,Retail,Debit,Mumbai,0
4269,2972,2022-10-28,4485.73,Healthcare,Transfer,Mumbai,0
4270,1941,2022-08-24,569.54,Travel,Transfer,Hyderabad,0
4271,3344,2022-05-31,1976.42,Electronics,Debit,Mumbai,0
4272,1276,2023-01-30,582.24,Electronics,Debit,Mumbai,0
4273,3957,2023-04-27,2533.28,Food,Debit,Bangalore,0
4274,2823,2022-04-27,1841.81,Entertainment,Transfer,Hyderabad,0
4275,1124,2022-07-19,1908.45,Travel,Transfer,Chennai,0
4276,1849,2023-01-17,1011.46,Food,Credit,Hyderabad,0
